"movieId","avg_scores"
"1","3.8870967741935485"
"2","3.2159647404505387"
"3","3.192368839427663"
"4","2.9728682170542635"
"5","3.0464527027027026"
"6","3.8415077202543144"
"7","3.343801652892562"
"8","3.4166666666666665"
"9","3.112021857923497"
"10","3.470397404703974"
"11","3.661422708618331"
"12","2.786096256684492"
"13","3.451388888888889"
"14","3.447565543071161"
"15","2.6966666666666668"
"16","3.8537061118335503"
"17","3.8686094069529653"
"18","3.375968992248062"
"19","2.6385729058945193"
"20","2.9157608695652173"
"21","3.54874213836478"
"22","3.3642241379310347"
"23","3.1920903954802258"
"24","3.145380434782609"
"25","3.625"
"26","3.4649122807017543"
"27","3.4097222222222223"
"28","3.9806201550387597"
"29","3.901015228426396"
"30","3.75"
"31","3.2505773672055427"
"32","3.926484674329502"
"33","2.5"
"34","3.5972933430870517"
"35","3.347826086956522"
"36","3.8702497285559176"
"37","3"
"38","3"
"39","3.4034934497816596"
"40","3.6"
"41","3.9561855670103094"
"42","2.9326923076923075"
"43","3.423076923076923"
"44","2.6922330097087377"
"45","3.3329177057356607"
"46","3.3453237410071943"
"47","4.062138728323699"
"48","2.9874161073825505"
"49","3.8"
"50","4.3025409130060295"
"51","4"
"52","3.52875"
"53","3.5"
"54","2.8947368421052633"
"55","3.1627906976744184"
"56","3"
"57","3.3640350877192984"
"58","3.980806142034549"
"59","3.6363636363636362"
"60","3.0604395604395602"
"61","3.3454545454545452"
"62","3.6714922048997773"
"63","3.3772727272727274"
"64","2.74468085106383"
"65","2.434322033898305"
"66","2.2181818181818183"
"67","3.7142857142857144"
"68","3.5"
"69","3.5614525139664805"
"70","3.2061328790459966"
"71","2.2672413793103448"
"72","3.5"
"73","3.792"
"74","3.2960526315789473"
"75","2.590909090909091"
"76","3.0595238095238093"
"77","3.5"
"78","3.482456140350877"
"79","3.191235059760956"
"80","3.5555555555555554"
"81","3.361940298507463"
"82","3.9669811320754715"
"83","3.525"
"84","3.75"
"85","3.4482758620689653"
"86","3.4827586206896552"
"87","2.4204545454545454"
"88","3.1380090497737556"
"89","3.045774647887324"
"90","3.2"
"92","2.741573033707865"
"93","2.413978494623656"
"94","3.509259259259259"
"95","3.1694255111976632"
"96","3.3125"
"97","3.9362745098039214"
"98","2.75"
"99","3.0576923076923075"
"100","3.256544502617801"
"101","3.711442786069652"
"102","2.4235294117647057"
"103","3.5277777777777777"
"104","3.39187643020595"
"105","3.298206278026906"
"106","3.75"
"107","3.201729106628242"
"108","3.6666666666666665"
"109","0.5"
"110","3.997483546264034"
"111","4.122349102773247"
"112","3.3654618473895583"
"113","3.302325581395349"
"114","4"
"115","3.3333333333333335"
"116","4.076923076923077"
"117","3.5980392156862746"
"118","3.11"
"119","2.9444444444444446"
"120","3.2857142857142856"
"121","3.7941176470588234"
"122","2.9778481012658227"
"123","3.912621359223301"
"124","3.6333333333333333"
"125","3.7773722627737225"
"126","2.25"
"127","3.25"
"128","3"
"129","2.7222222222222223"
"130","3"
"131","3.6666666666666665"
"132","2.7427184466019416"
"135","3.0375"
"136","3.5"
"137","3.857142857142857"
"138","3.5714285714285716"
"139","2"
"140","3.390909090909091"
"141","3.511178861788618"
"142","3"
"143","1.5"
"144","3.382978723404255"
"145","3.254222972972973"
"146","2.717391304347826"
"147","3.5389908256880735"
"148","2.638888888888889"
"149","3.7419354838709675"
"150","3.9188576609247505"
"151","3.5279329608938546"
"152","2.7037037037037037"
"153","2.9090587402689314"
"154","3.7094594594594597"
"155","3.588235294117647"
"156","3.3417721518987342"
"157","2.8185840707964602"
"158","2.9057093425605536"
"159","3.422727272727273"
"160","2.6340640809443507"
"161","3.7465897166841553"
"162","4"
"163","3.3944954128440368"
"164","3.588235294117647"
"165","3.502585649644473"
"166","2.606060606060606"
"167","3.5"
"168","3.072080291970803"
"169","2.28525641025641"
"170","3.1578249336870026"
"171","3.4285714285714284"
"172","2.770909090909091"
"173","2.5226586102719035"
"174","2.4261363636363638"
"175","3.6293103448275863"
"176","3.8451327433628317"
"177","2.801980198019802"
"178","3.3863636363636362"
"179","2.673469387755102"
"180","3.558904109589041"
"181","2.108"
"182","3.189655172413793"
"183","3.4"
"184","3.075"
"185","3.08074222668004"
"186","2.886317907444668"
"187","3.382978723404255"
"188","3.3333333333333335"
"189","2.9285714285714284"
"190","3.5392156862745097"
"191","2.6818181818181817"
"192","4"
"193","2.189655172413793"
"194","3.8755102040816327"
"195","3.037931034482759"
"196","2.8434343434343434"
"197","3"
"198","3.446753246753247"
"199","3.911290322580645"
"200","3"
"201","3.142857142857143"
"202","2.5"
"203","3.193877551020408"
"204","2.993523316062176"
"205","3.5789473684210527"
"206","3.5833333333333335"
"207","3.3910505836575875"
"208","2.893687707641196"
"209","2.796875"
"210","3.075"
"211","3.210526315789474"
"212","2.4791666666666665"
"213","4.078947368421052"
"214","4.2926829268292686"
"215","3.8948339483394836"
"216","3.376417233560091"
"217","2.825"
"218","3.25"
"219","3.6785714285714284"
"220","1.8333333333333333"
"222","3.5240963855421685"
"223","3.8040123456790123"
"224","3.407202216066482"
"225","3.285037878787879"
"226","2.5"
"227","2.9684466019417477"
"228","2.7083333333333335"
"229","3.580188679245283"
"230","3.5799319727891157"
"231","2.977580071174377"
"232","4.0627450980392155"
"233","3.4233333333333333"
"234","2.732394366197183"
"235","3.683048433048433"
"236","3.3259187620889747"
"237","3.2452471482889735"
"238","3.25"
"239","3.076923076923077"
"240","3.234375"
"241","3.12"
"242","3.2966101694915255"
"243","2.5"
"244","1.8076923076923077"
"245","2.6875"
"246","3.985655737704918"
"247","3.777456647398844"
"248","2.906896551724138"
"249","3.708695652173913"
"250","3.0813953488372094"
"251","3.2916666666666665"
"252","3.223429951690821"
"253","3.488352027610009"
"254","3.0652173913043477"
"255","1.9875"
"256","2.6879432624113475"
"257","3.392405063291139"
"258","2.8698630136986303"
"259","3.0952380952380953"
"260","4.121256992431721"
"261","3.5903225806451613"
"262","3.7463414634146344"
"263","3.1666666666666665"
"264","3.3125"
"265","3.8521825396825395"
"266","3.504360465116279"
"267","2.989010989010989"
"268","3.234375"
"269","3.6166666666666667"
"270","2.816326530612245"
"271","3.4035087719298245"
"272","3.723856209150327"
"273","3.180115273775216"
"274","2.91"
"275","2.8"
"276","3.0454545454545454"
"277","3.448453608247423"
"278","3.074468085106383"
"279","3.776315789473684"
"280","3.6762295081967213"
"281","3.6319444444444446"
"282","3.4832589285714284"
"283","3"
"284","2.4"
"285","2.3333333333333335"
"286","2"
"287","3.0833333333333335"
"288","3.2759615384615386"
"289","3.26056338028169"
"290","3.9922279792746114"
"291","2.3088235294117645"
"292","3.425185873605948"
"293","4.092979835698283"
"294","3.1547619047619047"
"295","2.6875"
"296","4.164516129032258"
"297","2.8461538461538463"
"298","3.1666666666666665"
"299","3.6140350877192984"
"300","3.7123205741626792"
"301","3.5"
"302","3.7039473684210527"
"303","3.0903225806451613"
"304","2.9166666666666665"
"305","2.627388535031847"
"306","4.081818181818182"
"307","4.021084337349397"
"308","3.859922178988327"
"309","3.1470588235294117"
"310","2.9642857142857144"
"311","2.6666666666666665"
"312","2.540983606557377"
"313","3.0901639344262297"
"314","3.9739884393063583"
"315","2.8641078838174274"
"316","3.317238912732475"
"317","3.1107091172214183"
"318","4.4092685650474595"
"319","3.726153846153846"
"320","2.3636363636363638"
"321","3.723684210526316"
"322","3.6511627906976742"
"324","3.4318181818181817"
"325","2.524390243902439"
"326","4.133333333333334"
"327","2.806603773584906"
"328","3.060747663551402"
"329","3.336160714285714"
"330","2.6890243902439024"
"331","3.1956521739130435"
"332","2.7222222222222223"
"333","3.4190751445086707"
"334","3.7088607594936707"
"335","3.0681818181818183"
"336","3.111111111111111"
"337","3.822077922077922"
"338","2.990990990990991"
"339","3.484423676012461"
"340","3.3"
"341","3.566666666666667"
"342","3.560747663551402"
"343","2.6621621621621623"
"344","3.0194377990430623"
"345","3.570953436807095"
"346","3.196078431372549"
"347","3.355421686746988"
"348","3.6871508379888267"
"349","3.6547619047619047"
"350","3.526595744680851"
"351","3.2976190476190474"
"352","3.2916666666666665"
"353","3.476361031518625"
"354","3.3055555555555554"
"355","2.4782608695652173"
"356","4.0587909040488075"
"357","3.6526360544217686"
"358","3.330188679245283"
"359","3.0625"
"360","2.7626262626262625"
"361","3.3187772925764194"
"362","3.4745042492917846"
"363","4.05"
"364","3.8216685330347144"
"365","3.111764705882353"
"366","3.0921052631578947"
"367","3.1849829351535837"
"368","3.417227456258412"
"369","3.1551724137931036"
"370","2.9742990654205608"
"371","3.2472826086956523"
"372","3.2915492957746477"
"373","3.761146496815287"
"374","2.525531914893617"
"375","3.433333333333333"
"376","3.265625"
"377","3.49197247706422"
"378","3.036036036036036"
"379","2.6799163179916317"
"380","3.5344827586206895"
"381","3.423404255319149"
"382","3.066287878787879"
"383","3.262295081967213"
"384","2.9878048780487805"
"385","3.6666666666666665"
"386","2.8823529411764706"
"387","2.5161290322580645"
"388","3.590909090909091"
"389","3.1"
"390","3.242424242424242"
"391","2.9047619047619047"
"392","3.125"
"393","1.9414893617021276"
"394","4.25"
"395","4"
"396","3.5"
"397","2.1"
"398","5"
"400","2"
"401","5"
"402","1"
"403","4"
"404","2.8"
"405","2.3652482269503547"
"406","4"
"407","3.1294117647058823"
"408","3.074074074074074"
"409","3.282608695652174"
"410","3.0328185328185326"
"411","3.4"
"412","3.522167487684729"
"413","2.880281690140845"
"414","2.689189189189189"
"415","2.818840579710145"
"416","2.4352941176470586"
"417","3.4795081967213113"
"418","2.742424242424242"
"419","2.4858490566037736"
"420","2.7855917667238423"
"421","3.3333333333333335"
"422","3.2720588235294117"
"423","3.0428571428571427"
"424","2.985294117647059"
"425","3.2567567567567566"
"426","3.3045112781954886"
"427","2.5221518987341773"
"428","3.8195652173913044"
"429","2.325"
"430","2.2941176470588234"
"431","3.6272727272727274"
"432","2.774621212121212"
"433","3.0416666666666665"
"434","3.0594777562862667"
"435","2.605657237936772"
"436","2.5306122448979593"
"437","2.5933333333333333"
"438","3.1666666666666665"
"439","2"
"440","3.5654145077720205"
"441","3.5979827089337175"
"442","3.060049019607843"
"443","3.25"
"444","2.661290322580645"
"445","2.9157303370786516"
"446","3.855421686746988"
"447","2.95"
"448","3.606382978723404"
"449","3.734375"
"450","3.402877697841727"
"451","3.2916666666666665"
"452","3.7636363636363637"
"453","3.313953488372093"
"454","3.5398230088495577"
"455","2.6415343915343916"
"456","3.641304347826087"
"457","3.985727655591951"
"458","3.037878787878788"
"459","2.739130434782609"
"460","2.5833333333333335"
"461","3.485294117647059"
"462","2.142857142857143"
"463","2.8529411764705883"
"464","2.925324675324675"
"465","3.257142857142857"
"466","2.9503257328990227"
"467","3.5"
"468","3.2516025641025643"
"469","3.36"
"470","2.46875"
"471","3.649789029535865"
"472","2.9655172413793105"
"473","2.519230769230769"
"474","3.68122555410691"
"475","3.895320197044335"
"476","3.0454545454545454"
"477","3.622340425531915"
"478","2.7222222222222223"
"479","3.110169491525424"
"480","3.680222142601218"
"481","3.4078947368421053"
"482","3.3140495867768593"
"483","3.8181818181818183"
"484","2.810344827586207"
"485","2.7764423076923075"
"486","3"
"487","2.68"
"488","3.74"
"489","2.8636363636363638"
"490","3.4535714285714287"
"491","3.427947598253275"
"492","3.4817518248175183"
"493","3.646276595744681"
"494","3.3780701754385967"
"495","3.4375"
"496","3.8823529411764706"
"497","3.847245409015025"
"498","2.7941176470588234"
"499","3.111111111111111"
"500","3.3800967519004836"
"501","3.75"
"502","2.3034682080924855"
"503","3.625"
"504","3.2115384615384617"
"505","2.698529411764706"
"506","3.3706896551724137"
"507","3.5695364238410594"
"508","3.7825342465753424"
"509","3.6930555555555555"
"510","2.7261904761904763"
"511","3.053030303030303"
"512","3.0714285714285716"
"513","3.1578947368421053"
"514","3.423076923076923"
"515","3.9660087719298245"
"516","3.2781954887218046"
"517","3.2056737588652484"
"518","3.088235294117647"
"519","2.2635983263598325"
"520","3.0828125"
"521","3.3838383838383836"
"522","3.6785714285714284"
"523","3.757142857142857"
"524","3.595687331536388"
"525","3.1666666666666665"
"526","3.3333333333333335"
"527","4.242674680691209"
"528","2.8846153846153846"
"529","3.808628318584071"
"530","3.125"
"531","3.5"
"532","3.045801526717557"
"533","3.0228571428571427"
"534","3.8091397849462365"
"535","3.794921875"
"536","3.235294117647059"
"537","3.207792207792208"
"538","3.5927601809954752"
"539","3.5068714632174616"
"540","2.778242677824268"
"541","4.1322341857335125"
"542","2.871875"
"543","3.2016129032258065"
"544","3.049019607843137"
"545","3"
"546","2.098859315589354"
"547","2.909090909090909"
"548","2.8984375"
"549","4"
"550","3.223333333333333"
"551","3.7192513368983957"
"552","3.197674418604651"
"553","3.726489028213166"
"554","2.710526315789474"
"555","3.756548536209553"
"556","3.8181818181818183"
"558","2.953125"
"560","3"
"561","3.2222222222222223"
"562","3.7134831460674156"
"563","3.6666666666666665"
"564","2.0384615384615383"
"565","3.119565217391304"
"566","3.0555555555555554"
"567","3.5"
"568","3.676470588235294"
"569","2.909090909090909"
"570","3.3846153846153846"
"571","2.8333333333333335"
"572","2"
"573","3.0833333333333335"
"574","3.259259259259259"
"575","3.2723880597014925"
"577","2.75"
"579","3.8333333333333335"
"580","2.8214285714285716"
"581","3.925373134328358"
"582","3.2857142857142856"
"583","3.5"
"585","2.697619047619048"
"586","3.1339427662957076"
"587","3.413469387755102"
"588","3.6795466254507985"
"589","3.9263727121464225"
"590","3.7271778821074597"
"591","3"
"592","3.3884057971014494"
"593","4.140413070283601"
"594","3.5426751592356687"
"595","3.7193261284170376"
"596","3.4413183279742765"
"597","3.3965995836224843"
"598","3.4285714285714284"
"599","3.8609022556390977"
"600","3.0416666666666665"
"601","4"
"602","4.225"
"603","2.761904761904762"
"604","0.5"
"605","3.3433734939759034"
"606","2.646153846153846"
"608","4.102412604628262"
"609","2.905982905982906"
"610","3.308707124010554"
"611","2.6333333333333333"
"612","2.878205128205128"
"613","3.6458333333333335"
"614","2.75"
"615","3.810344827586207"
"616","3.3675"
"617","3.652173913043478"
"618","2.5714285714285716"
"619","2.3392857142857144"
"620","4"
"621","3.0416666666666665"
"623","3"
"624","2.25"
"626","2.774193548387097"
"627","3.40625"
"628","3.729757085020243"
"630","3.909090909090909"
"631","2.8221153846153846"
"632","3.975"
"633","3.65"
"634","2.25"
"635","3.79"
"637","2.793906810035842"
"638","3.0689655172413794"
"639","2.707547169811321"
"640","2.8817567567567566"
"641","3.1666666666666665"
"645","3.8076923076923075"
"647","3.527377521613833"
"648","3.408086096567772"
"649","4.1"
"650","3.622950819672131"
"651","1"
"652","3.8333333333333335"
"653","3.212948517940718"
"656","2.9224137931034484"
"658","2.3333333333333335"
"659","3.775"
"660","4.25"
"661","3.2937625754527162"
"662","3.279850746268657"
"663","3.2874015748031495"
"664","2.6176470588235294"
"665","3.988888888888889"
"666","3.7777777777777777"
"667","2.5918367346938775"
"668","4.016666666666667"
"670","4.0125"
"671","3.508710801393728"
"673","2.7330415754923414"
"674","2.983739837398374"
"675","3.25"
"678","4.214285714285714"
"679","2.6666666666666665"
"680","3.711864406779661"
"681","3.5"
"682","3.5"
"683","2.5"
"684","0.5"
"685","3.8"
"687","3.5"
"688","2.524193548387097"
"690","3.375"
"691","3.1444444444444444"
"692","2.147727272727273"
"693","2"
"694","2.86"
"695","3.1739130434782608"
"696","2.8333333333333335"
"697","2.6145833333333335"
"698","2.9444444444444446"
"699","3"
"700","3.4655172413793105"
"701","1.8333333333333333"
"702","3.75"
"703","2.8055555555555554"
"704","2.808988764044944"
"705","3.6333333333333333"
"706","3.3333333333333335"
"707","3.1127450980392157"
"708","3.427051671732523"
"709","3.3237704918032787"
"710","2.696078431372549"
"711","2.6435643564356437"
"712","3.1666666666666665"
"713","3.2"
"714","3.86094674556213"
"715","3.3518518518518516"
"716","2.6470588235294117"
"717","3.875"
"718","3.425"
"719","3.048991354466859"
"720","4.030054644808743"
"721","4"
"722","3"
"723","3"
"724","3.0977157360406093"
"725","2.9107142857142856"
"726","2.9"
"728","3.86734693877551"
"729","2.7"
"730","2.3333333333333335"
"731","2.742857142857143"
"732","2.4444444444444446"
"733","3.691785471826205"
"734","3"
"735","3.25"
"736","3.2135380321004883"
"737","2.2981220657276995"
"738","3"
"741","4.03698224852071"
"742","2.6882352941176473"
"743","2.727272727272727"
"744","4"
"745","4.031809145129225"
"746","3.15"
"747","2.2685185185185186"
"748","3.1891304347826086"
"749","2"
"750","4.20368574199806"
"751","3"
"752","3"
"753","3.3529411764705883"
"754","3.323529411764706"
"755","2.2"
"757","3.5384615384615383"
"758","2"
"759","3.1875"
"760","3.7857142857142856"
"761","2.9464285714285716"
"762","2.469601677148847"
"763","3"
"764","3.5576923076923075"
"765","3.1290983606557377"
"766","3.7094594594594597"
"767","3.8"
"769","3.75"
"770","1"
"771","2.8333333333333335"
"772","1"
"773","3.75"
"774","4"
"775","3.25"
"776","2.5"
"778","4.015676567656766"
"779","2.6315789473684212"
"780","3.426254997778765"
"781","3.3506493506493507"
"782","2.9166666666666665"
"783","3.211320754716981"
"784","2.751510574018127"
"785","3.26417004048583"
"786","3.1330645161290325"
"788","2.808857808857809"
"789","3"
"790","4.666666666666667"
"791","4"
"792","3.5"
"793","4"
"794","4"
"795","2"
"796","4"
"797","3"
"798","2.8786764705882355"
"799","3.281569965870307"
"800","4"
"801","2.967741935483871"
"802","3.4499136442141625"
"803","3.661290322580645"
"804","3.116822429906542"
"805","3.712686567164179"
"806","2.875"
"807","2.888888888888889"
"808","3.272727272727273"
"809","2.8642857142857143"
"810","1.9076086956521738"
"812","2"
"813","3.1666666666666665"
"815","2"
"816","3.5"
"818","2.5813008130081303"
"820","3.5"
"821","3"
"823","3.6"
"824","3.8333333333333335"
"825","3"
"826","2"
"827","2.75"
"828","3.0166666666666666"
"829","2.7364864864864864"
"830","3.04421768707483"
"831","3.375"
"832","3.4427899686520376"
"833","2.6594202898550723"
"834","2.6"
"835","3.1447368421052633"
"836","2.8765690376569037"
"837","3.37015503875969"
"838","3.663716814159292"
"839","2.6620111731843576"
"840","2.6176470588235294"
"841","3.532258064516129"
"842","2.6607142857142856"
"843","2"
"844","4"
"845","2.5"
"846","3.05"
"847","3.4"
"848","3.6222222222222222"
"849","2.8120104438642297"
"850","3.65"
"851","3.6095890410958904"
"852","3.1231732776617953"
"853","2.75"
"854","3.625"
"855","3"
"856","3"
"857","1"
"858","4.314624329159213"
"860","3.7142857142857144"
"861","3.407766990291262"
"862","3.6"
"864","4"
"865","3.25"
"866","3.686379928315412"
"867","2"
"868","1.75"
"869","2.8958333333333335"
"870","2.275"
"871","3"
"872","3.5"
"873","1"
"874","3"
"875","3.125"
"876","2.8333333333333335"
"877","3.230769230769231"
"878","2"
"879","2.606741573033708"
"880","2.5543933054393304"
"881","2.66"
"882","2.9761904761904763"
"884","2"
"885","2.7857142857142856"
"886","3.168831168831169"
"887","3"
"888","2.7333333333333334"
"889","2.6"
"890","3"
"891","2.638888888888889"
"892","3.9705882352941178"
"893","3.2666666666666666"
"894","1"
"895","2"
"896","3.7333333333333334"
"897","3.4038461538461537"
"898","4.113559322033899"
"899","3.9157894736842107"
"900","3.68359375"
"901","3.5686274509803924"
"902","3.823404255319149"
"903","4.127080181543117"
"904","4.2320754716981135"
"905","4.153631284916201"
"906","3.9058823529411764"
"907","3.9166666666666665"
"908","4.242465753424658"
"909","4.040590405904059"
"910","3.9102296450939455"
"911","4.002906976744186"
"912","4.180187873612297"
"913","4.1162361623616235"
"914","3.88255033557047"
"915","3.8070866141732282"
"916","4.073883161512027"
"917","3.5128205128205128"
"918","3.7848837209302326"
"919","3.897016361886429"
"920","3.8376436781609193"
"921","3.7527472527472527"
"922","4.156765676567657"
"923","4.110619469026549"
"924","3.952224052718287"
"925","3.5"
"926","4.230964467005077"
"927","4.013513513513513"
"928","4.009174311926605"
"929","3.9302325581395348"
"930","4.094594594594595"
"931","3.7916666666666665"
"932","3.922680412371134"
"933","3.9739336492890995"
"934","3.438888888888889"
"935","3.6538461538461537"
"936","3.9285714285714284"
"937","3.6458333333333335"
"938","3.5833333333333335"
"939","2.75"
"940","3.808383233532934"
"941","3.4302325581395348"
"942","4.165094339622642"
"943","3.765151515151515"
"944","3.689189189189189"
"945","3.984042553191489"
"946","3.8333333333333335"
"947","4.103448275862069"
